uri,title,terms,term_types
/subjects/29224,Jews -- Czechoslovakia -- Veča,Jews;Czechoslovakia;Veča,topical;geographic;geographic
/subjects/24416,Jews -- Ukraine -- Pidhaĭt︠s︡i,Jews;Ukraine;Pidhaĭt︠s︡i,topical;geographic;geographic
/subjects/30005,Maginot Line (France),Maginot Line (France),geographic
/subjects/33783,Banovo Polje (Serbia),Banovo Polje (Serbia),geographic
/subjects/25657,'s-Hertogenbosch (Netherlands),'s-Hertogenbosch (Netherlands),geographic
/subjects/26978,Jews -- Ukraine -- Stryĭ,Jews;Ukraine;Stryĭ,topical;geographic;geographic
/subjects/25207,Czeladź (Poland),Czeladź (Poland),geographic
/subjects/31614,Engelstadt (Germany),Engelstadt (Germany),geographic
/subjects/24800,Budakeszi (Hungary),Budakeszi (Hungary),geographic
/subjects/39731,Jews -- Poland -- Dęblin (Warsaw),Jews;Poland;Dęblin (Warsaw),topical;geographic;geographic
/subjects/25342,Schleusingen (Germany),Schleusingen (Germany),geographic
/subjects/30843,Floriffoux (Belgium),Floriffoux (Belgium),geographic
/subjects/31751,"Brzeziny (Łódź, Poland)","Brzeziny (Łódź, Poland)",geographic
/subjects/34553,"Arenberg (Koblenz, Germany)","Arenberg (Koblenz, Germany)",geographic
/subjects/30510,"World War, 1939-1945 -- Jewish resistance -- Poland -- Białystok","World War, 1939-1945;Jewish resistance;Poland;Białystok",topical;topical;geographic;geographic
/subjects/35712,Jews -- Slovakia -- Šahy,Jews;Slovakia;Šahy,topical;geographic;geographic
/subjects/38570,Čata (Slovakia),Čata (Slovakia),geographic
/subjects/36997,"Gusev (Kaliningradskai︠a︡ oblastʹ, Russia)","Gusev (Kaliningradskai︠a︡ oblastʹ, Russia)",geographic
/subjects/28989,Wola Raniżowska (Poland),Wola Raniżowska (Poland),geographic
/subjects/30140,Orava (Slovakia and Poland),Orava (Slovakia and Poland),geographic
/subjects/26094,Kotlas (Russia),Kotlas (Russia),geographic
/subjects/33445,Prisoners of War -- Lithuania,Prisoners of War;Lithuania,topical;geographic
/subjects/25591,Fathers and daughters,Fathers and daughters,topical
/subjects/31182,Luckenwalde (Germany),Luckenwalde (Germany),geographic
/subjects/27406,Ferrara (Italy),Ferrara (Italy),geographic
/subjects/32254,Seville (Spain),Seville (Spain),geographic
/subjects/24380,Bad Salzschlirf (Germany),Bad Salzschlirf (Germany),geographic
/subjects/31881,Izki (Ukraine),Izki (Ukraine),geographic
/subjects/33916,Lawyers,Lawyers,topical
/subjects/23015,Częchostowa (Poland),Częchostowa (Poland),geographic
/subjects/29418,Berat (Albania),Berat (Albania),geographic
/subjects/23500,War crime trials -- Netherlands,War crime trials;Netherlands,topical;geographic
/subjects/27810,"Dessau (Dessau, Germany)","Dessau (Dessau, Germany)",geographic
/subjects/26702,"World War, 1939-1945 -- Prisoners and prisons, Latvian","World War, 1939-1945;Prisoners and prisons, Latvian",topical;topical
/subjects/25084,Konstanz (Germany),Konstanz (Germany),geographic
/subjects/22741,Kamilonisi (Greece),Kamilonisi (Greece),geographic
/subjects/27543,Čierny Balog (Slovakia),Čierny Balog (Slovakia),geographic
/subjects/39273,"Krasnostav (Khmelʹnyt︠s︡ʹka oblastʹ, Ukraine)","Krasnostav (Khmelʹnyt︠s︡ʹka oblastʹ, Ukraine)",geographic
/subjects/28198,Bolderāja (Latvia),Bolderāja (Latvia),geographic
/subjects/30951,Myszyniec (Poland),Myszyniec (Poland),geographic
/subjects/31643,Shoemakers,Shoemakers,topical
/subjects/33384,Turulung (Romania),Turulung (Romania),geographic
/subjects/27797,Finland,Finland,geographic
/subjects/41541,Jews -- Ukraine -- Zolochiv,Jews;Ukraine;Zolochiv,topical;geographic;geographic
/subjects/25600,Pomiechówek (Poland),Pomiechówek (Poland),geographic
/subjects/39623,Cornwall (England : County),Cornwall (England : County),geographic
/subjects/28032,Verkhni︠a︡dzvinski rai︠o︡n (Belarus),Verkhni︠a︡dzvinski rai︠o︡n (Belarus),geographic
/subjects/41111,Soroca (Moldova),Soroca (Moldova),geographic
/subjects/36885,Video tapes,Video tapes,topical
/subjects/37797,De Panne (Belgium),De Panne (Belgium),geographic
/subjects/32595,"Dūkštas (Ignalinos rajonas, Lithuania)","Dūkštas (Ignalinos rajonas, Lithuania)",geographic
/subjects/35250,Andrychów (Poland),Andrychów (Poland),geographic
/subjects/38198,Corfu Island (Greece),Corfu Island (Greece),geographic
/subjects/29623,Prizren (Kosovo),Prizren (Kosovo),geographic
/subjects/35600,Fedunka (Ukraine),Fedunka (Ukraine),geographic
/subjects/26539,Antisemitism -- Postwar,Antisemitism;Postwar,topical;temporal
/subjects/34857,Żywiec (Poland),Żywiec (Poland),geographic
/subjects/35745,Jews -- Poland -- Rejowiec Lubelski,Jews;Poland;Rejowiec Lubelski,topical;geographic;geographic
/subjects/37778,Jews -- Austria -- Vienna,Jews;Austria;Vienna,topical;geographic;geographic
/subjects/22983,Vysoké Mýto (Czech Republic),Vysoké Mýto (Czech Republic),geographic
/subjects/30547,Amersfoort (Netherlands),Amersfoort (Netherlands),geographic
/subjects/37282,Amou (France),Amou (France),geographic
/subjects/36539,Okarben (Germany),Okarben (Germany),geographic
/subjects/28527,Boppard (Germany),Boppard (Germany),geographic
/subjects/27328,Terebovli︠a︡ (Ukraine),Terebovli︠a︡ (Ukraine),geographic
/subjects/32829,Niedergrenzebach (Germany),Niedergrenzebach (Germany),geographic
/subjects/27282,Kulmbach (Germany),Kulmbach (Germany),geographic
/subjects/25745,Venice (Italy),Venice (Italy),geographic
/subjects/24787,Skala-Podilʹsʹka  (Ukraine),Skala-Podilʹsʹka  (Ukraine),geographic
/subjects/37451,Casablanca (Morocco),Casablanca (Morocco),geographic
/subjects/32653,Bobrynet︠s︡ʹ (Ukraine),Bobrynet︠s︡ʹ (Ukraine),geographic
/subjects/26610,Childbirth in prisons,Childbirth in prisons,topical
/subjects/36240,Jordanów (Poland),Jordanów (Poland),geographic
/subjects/27451,Crumstadt (Germany),Crumstadt (Germany),geographic
/subjects/37902,Delft (Netherlands),Delft (Netherlands),geographic
/subjects/23804,Arpajon (France),Arpajon (France),geographic
/subjects/34338,"Radekhiv (Lʹvivsʹka oblastʹ, Ukraine)","Radekhiv (Lʹvivsʹka oblastʹ, Ukraine)",geographic
/subjects/34292,Neuilly-sur-Marne (France),Neuilly-sur-Marne (France),geographic
/subjects/36755,Pszczyna (Poland),Pszczyna (Poland),geographic
/subjects/40583,Draft -- Yugoslavia,Draft;Yugoslavia,topical;geographic
/subjects/26755,Horná Lehota (Slovakia),Horná Lehota (Slovakia),geographic
/subjects/40079,"World War, 1939-1945 -- Participation -- Polish","World War, 1939-1945;Participation;Polish",topical;topical;topical
/subjects/23310,Teramo (Italy),Teramo (Italy),geographic
/subjects/36811,"World War, 1914-1918 -- Participation, Jewish","World War, 1914-1918;Participation, Jewish",topical;topical
/subjects/33740,Trikala (Greece),Trikala (Greece),geographic
/subjects/41185,Münzberg (Germany),Münzberg (Germany),geographic
/subjects/36112,Călărași (Moldova : Raion),Călărași (Moldova : Raion),geographic
/subjects/33255,Gibraltar,Gibraltar,geographic
/subjects/31268,Limbourg (Belgium),Limbourg (Belgium),geographic
/subjects/27646,Malynsk (Ukraine),Malynsk (Ukraine),geographic
/subjects/26954,Kharkiv (Ukraine),Kharkiv (Ukraine),geographic
/subjects/24969,Vidzy (Belarus),Vidzy (Belarus),geographic
/subjects/30880,Chomonin (Ukraine),Chomonin (Ukraine),geographic
/subjects/30029,Ahrensburg (Germany),Ahrensburg (Germany),geographic
/subjects/32014,Edineț (Moldova : Raion),Edineț (Moldova : Raion),geographic
/subjects/38419,Jews -- Poland -- Kozienice,Jews;Poland;Kozienice,topical;geographic;geographic
/subjects/23605,Pieszyce (Poland),Pieszyce (Poland),geographic
/subjects/22917,Mother and child,Mother and child,topical
/subjects/37216,"Zionism -- Societies, etc.","Zionism;Societies, etc.",topical;topical
/subjects/29208,Prisons -- Palestine,Prisons;Palestine,topical;geographic
/subjects/35381,Jews -- Poland -- Strzemieszyce Wielkie,Jews;Poland;Strzemieszyce Wielkie,topical;geographic;geographic
/subjects/30479,Prisoners of War -- Czech Republic,Prisoners of War;Czech Republic,topical;geographic
/subjects/40281,San Isidro (Argentina),San Isidro (Argentina),geographic
/subjects/38049,Wrocław (Poland),Wrocław (Poland),geographic
/subjects/24590,Maine-et-Loire (France),Maine-et-Loire (France),geographic
/subjects/37646,Kladovo (Serbia),Kladovo (Serbia),geographic
/subjects/25552,Potsdam (Germany),Potsdam (Germany),geographic
/subjects/29988,Troyanovka (Ukraine),Troyanovka (Ukraine),geographic
/subjects/36684,Dublin (Ireland),Dublin (Ireland),geographic
/subjects/27095,Tilff (Belgium),Tilff (Belgium),geographic
/subjects/29822,"Sulmierzyce (Łódź, Poland)","Sulmierzyce (Łódź, Poland)",geographic
/subjects/35801,Lubná (Czech Republic),Lubná (Czech Republic),geographic
/subjects/24343,Death marches,Death marches,topical
/subjects/37095,Shymkent (Kazakhstan),Shymkent (Kazakhstan),geographic
/subjects/29571,Korčula (Croatia),Korčula (Croatia),geographic
/subjects/27996,Counterfeits and counterfeiting,Counterfeits and counterfeiting,topical
/subjects/39988,Lazdijai (Lithuania),Lazdijai (Lithuania),geographic
/subjects/26684,Concentration camps -- Psychological aspects,Concentration camps;Psychological aspects,topical;topical
/subjects/39822,Helsingborg (Sweden),Helsingborg (Sweden),geographic
/subjects/24713,"World War, 1939-1945 -- Prisoners and prisons, Croatia","World War, 1939-1945;Prisoners and prisons, Croatia",topical;topical
/subjects/24206,Štip (Macedonia),Štip (Macedonia),geographic
/subjects/32628,Czyżew-Osada (Poland),Czyżew-Osada (Poland),geographic
/subjects/30615,Germans -- Czechoslovakia -- Sudetenland -- History,Germans;Czechoslovakia;Sudetenland;History,topical;geographic;geographic;topical
/subjects/31907,Etterbeek (Belgium),Etterbeek (Belgium),geographic
/subjects/32782,Varkovychi (Ukraine),Varkovychi (Ukraine),geographic
/subjects/33890,Hajdúszoboszló (Hungary),Hajdúszoboszló (Hungary),geographic
/subjects/23193,Breitzig (Germany),Breitzig (Germany),geographic
/subjects/32278,Monte-Carlo (Monaco),Monte-Carlo (Monaco),geographic
/subjects/22628,Solova (Ukraine),Solova (Ukraine),geographic
/subjects/39434,Escapes -- Belgium,Escapes;Belgium,topical;geographic
/subjects/31004,Holoby (Ukraine),Holoby (Ukraine),geographic
/subjects/28675,"Holocaust, Jewish (1939-1945) -- Children","Holocaust, Jewish (1939-1945);Children",topical;topical
/subjects/40844,"Hengelo (Gelderland, Netherlands)","Hengelo (Gelderland, Netherlands)",geographic
/subjects/39064,Nemenčinė (Lithuania),Nemenčinė (Lithuania),geographic
/subjects/25047,Versailles (France),Versailles (France),geographic
/subjects/31454,Volodymyret︠s︡ʹ (Ukraine),Volodymyret︠s︡ʹ (Ukraine),geographic
/subjects/36391,"Żychlin (Konin, Poland)","Żychlin (Konin, Poland)",geographic
/subjects/38858,Orphanages -- Uzbekistan,Orphanages;Uzbekistan,topical;geographic
/subjects/41078,Jews -- Ukraine -- Radekhiv (Lʹvivsʹka oblastʹ),Jews;Ukraine;Radekhiv (Lʹvivsʹka oblastʹ),topical;geographic;geographic
/subjects/25293,Dubno ghetto,Dubno ghetto,topical
/subjects/22556,Turany nad Ondavou (Slovakia),Turany nad Ondavou (Slovakia),geographic
/subjects/32805,Gits (Belgium),Gits (Belgium),geographic
/subjects/25339,Głusk (Poland),Głusk (Poland),geographic
/subjects/27304,Steinsfurt (Germany),Steinsfurt (Germany),geographic
/subjects/22106,"Bordeaux (Aquitaine, France)","Bordeaux (Aquitaine, France)",geographic
/subjects/36515,Lacanau-Océan (France),Lacanau-Océan (France),geographic
/subjects/34528,Estedt (Germany),Estedt (Germany),geographic
/subjects/40669,Bressuire (France),Bressuire (France),geographic
/subjects/23347,Political refugees -- Switzerland,Political refugees;Switzerland,topical;geographic
/subjects/35769,"Greenford (London, England)","Greenford (London, England)",geographic
/subjects/37754,Concentration camp inmates -- Soviet Union -- Personal narratives,Concentration camp inmates;Soviet Union;Personal narratives,topical;geographic;genre_form
/subjects/36903,Blonay (Switzerland),Blonay (Switzerland),geographic
/subjects/32413,Jews -- Poland -- Gdańsk,Jews;Poland;Gdańsk,topical;geographic;geographic
/subjects/23652,Jemappes (Belgium),Jemappes (Belgium),geographic
/subjects/30584,Washington (D.C.),Washington (D.C.),geographic
/subjects/33202,Brezno (Slovakia : Okres),Brezno (Slovakia : Okres),geographic
/subjects/31395,Kapylʹski rai︠o︡n (Belarus),Kapylʹski rai︠o︡n (Belarus),geographic
/subjects/32690,Požarevac (Serbia),Požarevac (Serbia),geographic
/subjects/38767,Jews -- Ukraine -- Balta,Jews;Ukraine;Balta,topical;geographic;geographic
/subjects/37492,"Piaseczno (Tarnobrzeg, Poland)","Piaseczno (Tarnobrzeg, Poland)",geographic
/subjects/35505,Jelenec (Slovakia),Jelenec (Slovakia),geographic
/subjects/36779,Calvinism -- Hungary,Calvinism;Hungary,topical;geographic
/subjects/23982,Romania,Romania,geographic
/subjects/28337,Drama (Greece),Drama (Greece),geographic
/subjects/41214,Ruthenia (Czechoslovakia),Ruthenia (Czechoslovakia),geographic
/subjects/34601,Bacoli (Italy),Bacoli (Italy),geographic
/subjects/28622,Proselytizing -- Judaism,Proselytizing;Judaism,topical;topical
/subjects/22385,Nysa (Poland),Nysa (Poland),geographic
/subjects/39463,Visingsö (Sweden),Visingsö (Sweden),geographic
/subjects/36796,Momignies (Belgium),Momignies (Belgium),geographic
/subjects/39199,Vilnius (Lithuania),Vilnius (Lithuania),geographic
/subjects/41351,Tübingen (Germany),Tübingen (Germany),geographic
/subjects/27187,Jews -- Poland -- Brańsk,Jews;Poland;Brańsk,topical;geographic;geographic
/subjects/25913,Niedergrenzbach (Germany),Niedergrenzbach (Germany),geographic
/subjects/24601,Fertőrákos (Hungary),Fertőrákos (Hungary),geographic
/subjects/35010,Bat mitzvah,Bat mitzvah,topical
/subjects/40110,Bort-les-Orgues (France),Bort-les-Orgues (France),geographic
/subjects/23594,Freising (Germany),Freising (Germany),geographic
/subjects/37187,"Sambir (Sambirsʹkyĭ raĭon, Ukraine)","Sambir (Sambirsʹkyĭ raĭon, Ukraine)",geographic
/subjects/31950,Gryfice (Poland),Gryfice (Poland),geographic
/subjects/35440,Kołobrzeg (Poland),Kołobrzeg (Poland),geographic
/subjects/6633,Artists,Artists,occupation
/subjects/32385,Hennef-Sieg (Germany),Hennef-Sieg (Germany),geographic
/subjects/40540,Troyitsya (Ukraine),Troyitsya (Ukraine),geographic
/subjects/37742,Masłowice (Poland),Masłowice (Poland),geographic
/subjects/36850,Braunau am Inn (Austria),Braunau am Inn (Austria),geographic
/subjects/32540,"World War, 1939-1945 -- Prisoners and prisons, Dutch","World War, 1939-1945;Prisoners and prisons, Dutch",topical;topical
/subjects/27312,"Oradour-sur-Glane Massacre, Oradour-sur-Glane, France, 1944","Oradour-sur-Glane Massacre, Oradour-sur-Glane, France, 1944",topical
/subjects/33701,Tiszadada (Hungary),Tiszadada (Hungary),geographic
/subjects/22540,Archaeologists,Archaeologists,topical
/subjects/41594,Lingfield (England),Lingfield (England),geographic
/subjects/33351,"World War, 1939-1945 -- Underground movements -- Belgium","World War, 1939-1945;Underground movements;Belgium",topical;topical;geographic
/subjects/27257,"World War, 1939-1945 -- Prisoners and prisons, French","World War, 1939-1945;Prisoners and prisons, French",topical;topical
/subjects/39249,Nižná Pisaná (Slovakia),Nižná Pisaná (Slovakia),geographic
/subjects/28458,Altaussee (Austria),Altaussee (Austria),geographic
/subjects/24928,Šal̕a (Slovakia),Šal̕a (Slovakia),geographic
/subjects/31229,Aulnay-sous-Bois (France),Aulnay-sous-Bois (France),geographic
/subjects/22405,"World War, 1939-1945 -- Participation, Jewish","World War, 1939-1945;Participation, Jewish",topical;topical
/subjects/38458,Târgu Frumos (Romania),Târgu Frumos (Romania),geographic
/subjects/32055,Varnsdorf (Czech Republic),Varnsdorf (Czech Republic),geographic
/subjects/35790,Memmingen (Germany),Memmingen (Germany),geographic
/subjects/29249,"Revel (Haute-Garonne, France)","Revel (Haute-Garonne, France)",geographic
/subjects/24181,"Helenówek (Łódź, Poland)","Helenówek (Łódź, Poland)",geographic
/subjects/34928,Mittewald (Austria),Mittewald (Austria),geographic
/subjects/31100,Canary Islands,Canary Islands,geographic
/subjects/41202,"Grossenlinden (Linden, Hesse, Germany)","Grossenlinden (Linden, Hesse, Germany)",geographic
/subjects/34302,"Sarajevo (Bosnia and Herzegovina) -- History -- Siege, 1992-1996 -- Personal narratives, Bosnian","Sarajevo (Bosnia and Herzegovina);History;Siege, 1992-1996;Personal narratives, Bosnian",geographic;topical;temporal;genre_form
/subjects/31550,Děčín (Czech Republic),Děčín (Czech Republic),geographic
/subjects/35840,Jalovec (Slovakia),Jalovec (Slovakia),geographic
/subjects/33097,"Hungary -- History -- Revolution, 1956 -- Personal narratives","Hungary;History;Revolution, 1956;Personal narratives",geographic;topical;temporal;genre_form
/subjects/30711,"Murafa (Vinnyt︠s︡ʹka oblastʹ, Ukraine)","Murafa (Vinnyt︠s︡ʹka oblastʹ, Ukraine)",geographic
/subjects/24302,Hegyalja (Hungary),Hegyalja (Hungary),geographic
/subjects/37484,Money -- Forgeries,Money;Forgeries,topical;topical
/subjects/38771,"World War, 1939-1945 -- Collaborationists -- Lithuania","World War, 1939-1945;Collaborationists;Lithuania",topical;topical;geographic
/subjects/29475,Bad Wörishofen (Germany),Bad Wörishofen (Germany),geographic
/subjects/38264,Aš (Czech Republic),Aš (Czech Republic),geographic
/subjects/40106,"Altenburg (Horn, Austria)","Altenburg (Horn, Austria)",geographic
/subjects/35006,Berezne (Ukraine),Berezne (Ukraine),geographic
/subjects/39926,Csömör (Hungary),Csömör (Hungary),geographic
